date,btc:open,btc:high,btc:low,btc:close,btc:volume,btc:macd,btc:macd_diff,btc:macd_signal,btc:rsi,btc:bb_bbm,btc:bb_bbh,btc:bb_bbl,btc:atr,btc
2019-12-02,7424.036133,7474.818848,7233.399414,7321.988281,17082040706,-343.7431589240696,0.45500430605648035,-344.19816323012606,36.67292781159838,7825.06279295,8950.540638199676,6699.584947700324,339.074664626117,7321.988281
2019-12-03,7323.975586,7418.858887,7229.356934,7320.145508,14797485769,-338.71189858394973,4.38901171694107,-343.1009103008908,36.64377798375908,7750.6569336,8800.517560528848,6700.796306671154,328.3908995099658,7320.145508
2019-12-04,7320.125,7539.784668,7170.922852,7252.034668,21664240918,-336.34340665269974,5.406002918552872,-341.7494095712526,35.519970082466855,7677.85393065,8651.195409333386,6704.512451966614,331.28167925925396,7252.034668
2019-12-05,7253.241699,7743.431641,7232.676758,7448.307617,18816085231,-314.99767594129116,21.401386903969183,-336.39906284526035,41.123512047862185,7625.6697021,8528.152356168212,6723.1870480317875,344.10119381216447,7448.307617
2019-12-06,7450.561523,7546.996582,7392.175293,7546.996582,18104466307,-286.8114717549597,39.670072872240496,-326.4815446272002,43.76958327541111,7575.4814941,8372.023220282375,6778.939767917625,330.58120061129557,7546.996582
2019-12-07,7547.265625,7589.95166,7525.711426,7556.237793,15453520564,-260.7225659251553,52.60718296163594,-313.32974888679126,44.02327836986206,7524.39460445,8174.867066219655,6873.922142680345,311.55684585334586,7556.237793
2019-12-08,7551.338867,7634.606445,7476.091309,7564.345215,15409908086,-236.6645967431141,61.33212171494176,-297.99671845805585,44.26087457166713,7487.147558549999,8029.985768098957,6944.3093490010415,300.6252951495354,7564.345215
2019-12-09,7561.79541,7618.091797,7365.985352,7400.899414,17872021272,-228.15713952364422,55.87166314752932,-284.02880267117354,40.52627224253211,7446.885253850001,7878.493000829011,7015.277506870992,297.15966299599717,7400.899414
2019-12-10,7397.134277,7424.022949,7246.043945,7278.119629,18249031195,-228.68607025456004,44.27418593329082,-272.96025618785086,37.93673530019964,7409.427831999999,7754.392379372732,7064.463284627267,288.64675878199733,7278.119629
2019-12-11,7277.197754,7324.15625,7195.527344,7217.427246,16350490689,-231.33592322887216,33.29946636718296,-264.6353895960551,36.68874748879207,7388.1616943,7725.3212154204875,7051.002173179512,277.2169121547118,7217.427246
2019-12-12,7216.73877,7266.639648,7164.741211,7243.134277,18927080224,-228.72500871895772,28.728304701677928,-257.45331342063565,37.624724710434094,7385.489526300002,7726.337062888359,7044.641989711645,264.6941639293753,7243.134277
2019-12-13,7244.662109,7293.560547,7227.122559,7269.68457,17125736940,-221.9548955306318,28.398734312003086,-250.3536298426349,38.63378197468278,7379.08391105,7723.561456015926,7034.606366084075,250.53300850584847,7269.68457
2019-12-14,7268.902832,7308.836426,7097.208984,7124.673828,17137029730,-225.68908375595402,19.731636869344698,-245.4207206252987,35.27708900701978,7382.921752849999,7714.005511563579,7051.83799413642,247.75403946971645,7124.673828
2019-12-15,7124.239746,7181.075684,6924.375977,7152.301758,16881129804,-223.83883699509806,17.26550690416053,-241.1043438992586,36.41069293523664,7383.230151300001,7713.441421982231,7053.018880617771,248.3930157218796,7152.301758
2019-12-16,7153.663086,7171.168945,6903.682617,6932.480469,20213265950,-237.37394492895692,2.9843191762413426,-240.35826410519826,31.659397530449624,7368.9356200500015,7747.6459344789655,6990.2253056210375,249.75682374174536,6932.480469
2019-12-17,6931.31543,6964.075195,6587.974121,6640.515137,22363804217,-268.5639397953246,-22.56454055210105,-245.99939924322354,26.679629598781816,7324.3781982,7810.488524682802,6838.267871717198,258.7814130459064,6640.515137
2019-12-18,6647.698242,7324.984863,6540.049316,7276.802734,31836522778,-239.18200279552457,5.453917158159186,-244.63591995368375,46.44860301723018,7315.06303705,7797.307546972766,6832.818527127234,296.3638511854845,7276.802734
2019-12-19,7277.59082,7346.602539,7041.381836,7202.844238,25904604416,-219.33606889772545,20.239880844766645,-239.5759497424921,44.93212634121351,7287.143066350001,7725.486369978225,6848.799762721777,296.99648345795,7202.844238
2019-12-20,7208.636719,7257.921875,7086.124023,7218.816406,22633815180,-200.01357088779605,31.64990308375684,-231.6634739715529,45.347115402732186,7269.6023925,7688.9925414853615,6850.212243514638,288.05372406809636,7218.816406
2019-12-21,7220.59375,7223.226074,7112.73584,7191.158691,19312552168,-184.80181813485615,37.489324669357416,-222.29114280421356,44.7186745977845,7257.94570305,7672.42062588259,6843.47078021741,275.3706176346609,7191.158691
2019-12-22,7191.188477,7518.033203,7167.179199,7511.588867,23134537956,-145.2163930419847,61.659799809783095,-206.8761928517678,52.86817141009187,7267.4257323500005,7695.767486561032,6839.0839781389695,280.76228808932797,7511.588867
2019-12-23,7508.902344,7656.17627,7326.192383,7355.628418,27831788041,-124.988572812048,65.51009603177584,-190.49866884382385,49.07600569617596,7269.19987785,7698.692760018983,6839.706995681017,284.2781165829474,7355.628418
2019-12-24,7354.393066,7535.716797,7269.528809,7322.532227,22991622105,-110.35634629785818,64.11385803677254,-174.47020433463072,48.284509086472205,7272.7247558,7702.753098799508,6842.696412800492,282.9859645413083,7322.532227
2019-12-25,7325.755859,7357.02002,7220.991211,7275.155762,21559505149,-101.41404813092413,58.444924962965274,-159.8589730938894,47.11314667344849,7264.06716305,7686.512276482262,6841.622049617738,272.4890248597863,7275.155762
2019-12-26,7274.799316,7388.302734,7200.386719,7238.966797,22787010034,-96.1391274231446,50.97587653659585,-147.11500395974045,46.19133506703892,7248.665673799999,7650.694584243038,6846.636763356961,266.4480955840873,7238.966797
2019-12-27,7238.141113,7363.529297,7189.934082,7290.088379,22777360996,-86.83267727974908,48.2258613439931,-135.05853862374218,47.746680127859165,7235.358203100001,7612.640506058506,6858.075900141497,259.8157469709382,7290.088379
2019-12-28,7289.03125,7399.041016,7286.905273,7317.990234,21365673026,-76.32596377959817,46.98605987531522,-123.31202365491339,48.619621966080246,7223.04045405,7571.5431772321745,6874.537730867826,249.26717525872832,7317.990234
2019-12-29,7317.647461,7513.948242,7279.865234,7422.652832,22445257702,-58.87524351845968,51.54942410916297,-110.42466762762265,51.86787304176816,7224.12812495,7574.972355788581,6873.283894111419,248.1825918831049,7422.652832
2019-12-30,7420.272949,7454.824219,7276.308105,7292.995117,22874131672,-54.875149427613906,44.439614560007016,-99.31476398762092,47.83350052938205,7224.871899349999,7576.233504435372,6873.510294264625,243.20641489145456,7292.995117
2019-12-31,7294.438965,7335.290039,7169.777832,7193.599121,21167946112,-59.044840069514066,32.215939134485495,-91.26077920399956,44.947238343184665,7223.680493099999,7575.29649457491,6872.064491625088,237.6568286134936,7193.599121
2020-01-01,7194.89209,7254.330566,7174.944336,7200.174316,18565664997,-61.11429906166359,24.117184113868774,-85.23148317553236,45.18287578215182,7221.532495050002,7573.171763393967,6869.893226706036,226.3517858553869,7200.174316
2020-01-02,7202.55127,7212.155273,6935.27002,6985.470215,20802083465,-79.16660349070753,4.851903747859865,-84.0185072385674,39.271849089917325,7207.3217773,7572.730798252796,6841.912756347203,229.96131922285932,6985.470215
2020-01-03,6984.428711,7413.715332,6914.996094,7344.884277,28111481032,-63.73675610616101,16.225400905925113,-79.96215701208612,50.861068136150536,7218.33229975,7586.377647139744,6850.286952360256,249.1583134212265,7344.884277
2020-01-04,7345.375488,7427.385742,7309.51416,7410.656738,18444271275,-45.67469353301294,27.42997078325854,-73.10466431627148,52.64217340159138,7231.250048749998,7607.169769168076,6855.330328331921,239.7806897482818,7410.656738
2020-01-05,7410.45166,7544.49707,7400.535645,7411.317383,19725074095,-30.95029455367512,33.72349581007708,-64.6737903637522,52.660734092492206,7255.191894449999,7612.480272252997,6897.903516647002,232.93645655197597,7411.317383
2020-01-06,7410.452148,7781.867188,7409.292969,7769.219238,23276261598,9.489200709950637,59.33039285896227,-49.84119214901163,61.47069581607197,7311.6270994999995,7615.262693906389,7007.99150509361,242.91058244112054,7769.219238
2020-01-07,7768.682129,8178.21582,7768.227539,8163.692383,28767291327,72.53237009643908,97.89884979636057,-25.36647969992149,68.44181748562876,7355.971581950001,7834.813250853387,6877.129913046614,254.84470376675478,8163.692383
2020-01-08,8161.935547,8396.738281,7956.774414,8079.862793,31672559265,114.41132616737468,111.82224469383694,2.589081473537746,65.7205136808659,7399.822509699999,7967.0189737352475,6832.62604566475,268.06750114055797,8079.862793
2020-01-09,8082.295898,8082.295898,7842.403809,7879.071289,24045990466,129.90108543471797,101.84960316894418,28.051482265773792,59.60706964344376,7432.835253849999,8030.108809505709,6835.561698194289,266.05497170194667,7879.071289
2020-01-10,7878.307617,8166.554199,7726.774902,8166.554199,28714583844,163.48969209221286,108.35056786115125,55.139124231061615,64.67385617458055,7481.60502925,8147.344409340706,6815.865649159295,278.46385208037907,8166.554199
2020-01-11,8162.190918,8218.359375,8029.64209,8037.537598,25521165085,177.65049902794635,98.00909983750779,79.64139919043856,60.977168595276176,7507.9024658,8216.47504473691,6799.32988686309,272.05338300320915,8037.537598
2020-01-12,8033.261719,8200.063477,8009.059082,8192.494141,22903438381,199.08184693454132,95.55235819528221,103.52948873925911,63.663595046590345,7549.74575195,8314.054153357396,6785.437350542605,266.2641695744085,8192.494141
2020-01-13,8189.771973,8197.788086,8079.700684,8144.194336,22482910688,209.75107413276237,84.97726831480261,124.77380581795975,62.22563876377067,7590.828857399999,8389.43055592063,6792.227158879368,255.68011474766507,8144.194336
2020-01-14,8140.933105,8879.511719,8140.933105,8827.764648,44841784107,270.2496550985161,116.38067942444505,153.86897567407104,71.89935444740833,7668.459301700001,8617.000739241208,6719.917864158793,290.17286469426045,8827.764648
2020-01-15,8825.34375,8890.117188,8657.1875,8807.010742,40102834650,312.9134778255484,127.2356017211819,185.6778761043665,71.30231754971058,7746.86149895,8794.482782965066,6699.240214934935,286.08406635895614,8807.010742
2020-01-16,8812.481445,8846.460938,8612.095703,8723.786133,31313981931,336.13458405526853,120.36536636072162,215.7692176945469,68.83391902072934,7818.5463866499995,8925.841954113404,6711.2508191865945,282.3898641190307,8723.786133
2020-01-17,8725.209961,8958.12207,8677.316406,8929.038086,36372139320,366.87054006937615,120.88105789986338,245.98948216951277,71.4582159203396,7899.098779249999,9080.909166911091,6717.288391588906,282.2767069676713,8929.038086
2020-01-18,8927.211914,9012.198242,8827.332031,8942.808594,32337772627,387.869058495593,113.50366106086415,274.36539743472883,71.63080966865498,7975.10656735,9218.502298534224,6731.710836165776,275.318814398552,8942.808594
2020-01-19,8941.445313,9164.362305,8620.080078,8706.245117,34217320471,381.02956840222396,85.3313367739961,295.69823162822786,64.4235374068333,8045.769067350001,9286.703271213886,6804.834863486116,294.5304867272268,8706.245117
2020-01-20,8704.631836,8745.59082,8560.473633,8657.642578,26422375678,367.4516506207847,57.402735194045476,310.0489154267392,63.02056444072642,8118.9712402000005,9322.350889767855,6915.591590632147,286.7152510324249,8657.642578
2020-01-21,8658.991211,8755.706055,8544.520508,8745.894531,24097418512,359.6662394858022,39.69385924725037,319.9723802385518,64.53100510021653,8196.257250949999,9351.246028423217,7041.268473476782,281.320272172966,8745.894531
2020-01-22,8744.210938,8792.994141,8636.74707,8680.875977,22600204051,344.2811325568455,19.44700185463489,324.8341307022106,62.50538277916259,8281.02753905,9310.116982078931,7251.938096021067,272.3864720891827,8680.875977
2020-01-23,8680.650391,8687.74707,8333.637695,8406.515625,25770680779,306.4175462557341,-14.733267557181193,321.1508138129153,54.70232916184857,8334.10910645,9269.860719373957,7398.357493526042,278.2238222970982,8406.515625
2020-01-24,8405.567383,8514.666992,8266.84082,8445.43457,24397913026,276.3650506493832,-35.8286105308257,312.1936611802089,55.55003080959467,8385.847998050001,9220.622965260653,7551.07303083935,276.05256156159123,8445.43457
2020-01-25,8440.119141,8458.453125,8296.21875,8367.847656,19647331549,243.48091934925833,-54.97019346476043,298.45111281401876,53.404393817162635,8433.6745117,9139.239932322867,7728.109091077131,267.9226910929061,8367.847656
2020-01-26,8364.410156,8602.401367,8325.498047,8596.830078,22177678796,233.20869151754596,-52.19393703717827,285.40262855472423,58.49919054611582,8475.0550537,9113.801444192546,7836.308663207454,268.56416458627007,8596.830078
2020-01-27,8597.308594,8977.726563,8597.308594,8909.819336,28647338393,247.4708049198507,-30.34545890789883,277.81626382774954,64.2527488459016,8512.361401350001,9161.08672901881,7863.636073681191,276.5879017586793,8909.819336
2020-01-28,8912.524414,9358.589844,8908.447266,9358.589844,34398744403,291.6240020422283,11.046190571582997,280.5778114706453,70.55590086107564,8576.297753900002,9290.65244747627,7861.943060323734,288.98466434734513,9358.589844
2020-01-29,9357.470703,9406.431641,9269.467773,9316.629883,30682598115,319.5463789438945,31.174853978599344,288.3715249652952,69.32506298202433,8648.1756836,9356.716624355555,7939.634742844446,278.1260360368204,9316.629883
2020-01-30,9316.016602,9553.125977,9230.897461,9508.993164,32378792851,353.126549884586,51.80401993543262,301.32252994915336,71.7575042730402,8715.297631849999,9480.685335570173,7949.909928129824,281.27621317704745,9508.993164
2020-01-31,9508.313477,9521.706055,9230.776367,9350.529297,29432489719,362.7705741955597,49.15843539712506,313.6121387984346,67.04128717291826,8780.9472168,9527.546832373562,8034.347601226437,281.96574709297266,9350.529297
2020-02-01,9346.357422,9439.323242,9313.239258,9392.875,25922656496,369.57030089850923,44.766529680059705,324.8037712184495,67.6531059890495,8840.96625975,9581.666983250909,8100.26553624909,270.83133544347464,9392.875
2020-02-02,9389.820313,9468.797852,9217.824219,9344.365234,30835736946,366.8163698207809,33.61007888186509,333.2062909389158,66.13845985652826,8900.974804649999,9599.41402366669,8202.535585633308,269.41292812608356,9344.365234
2020-02-03,9344.683594,9540.37207,9248.633789,9293.521484,30934096509,356.4225763003851,18.573028289175454,337.84954801120966,64.50829296612548,8924.26264645,9642.172586515073,8206.352706384929,271.00759618850617,9293.521484
2020-02-04,9292.841797,9331.265625,9112.811523,9180.962891,29893183716,335.23846197756393,-2.0888688269166096,337.32733080448054,60.9279835532638,8942.9602539,9667.132665165298,8218.787842634703,267.2537751750414,9180.962891
2020-02-05,9183.416016,9701.299805,9163.704102,9613.423828,35222060874,349.3191484428462,9.593454110692505,339.7256943321537,68.22497482242468,8987.44213865,9759.975601186528,8214.908676113471,286.56391287682425,9613.423828
2020-02-06,9617.821289,9824.619141,9539.818359,9729.801758,37628823716,365.65388982227887,20.74255639210014,344.91133343017873,69.85645126656998,9027.480322250001,9864.100355699975,8190.860288800029,286.437974957051,9729.801758
2020-02-07,9726.00293,9834.716797,9726.00293,9795.943359,34522718159,379.5610212982192,27.7197502944324,351.8412710037868,70.77486873005964,9070.137060500001,9969.76360443618,8170.5105165638215,273.7433958172615,9795.943359
2020-02-08,9793.070313,9876.749023,9678.910156,9865.119141,35172043762,391.64973630303575,31.846772239399115,359.80296406363664,71.74451337323507,9128.0807617,10074.555199217419,8181.60632418258,268.3216437588857,9865.119141
2020-02-09,9863.894531,10129.435547,9850.392578,10116.673828,35807884663,416.72474746290027,45.53742671941092,371.18732074348935,74.99365982017434,9201.0323242,10213.814123108257,8188.250525291743,269.0874527046795,10116.673828
2020-02-10,10115.55957,10165.765625,9784.563477,9856.611328,39386548075,410.8756850102254,31.750691413388836,379.1249935968366,66.48223774806098,9256.56816405,10285.118959126916,8228.017368973085,277.09564522577386,9856.611328
2020-02-11,9855.891602,10210.052734,9729.334961,10208.236328,37648059389,429.6605997836559,40.42848494945548,389.23211483420044,71.23577546742294,9332.9361816,10405.054925790397,8260.817437409603,291.6400829239329,10208.236328
2020-02-12,10202.387695,10393.611328,10202.387695,10326.054688,43444303830,448.88032412427856,47.71856743206246,401.1617566922161,72.63612802687014,9428.91313475,10495.776839031474,8362.049430468527,284.4674793579378,10326.054688
2020-02-13,10323.960938,10457.626953,10116.161133,10214.379883,49356071373,449.9145359680806,39.002223420691564,410.91231254738904,69.1973729900419,9517.360400399999,10535.619735425258,8499.10106537474,288.5387894037995,10214.379883
2020-02-14,10211.550781,10321.996094,10125.53418,10312.116211,43338264162,453.39421487740583,33.98552186401338,419.40869301339245,70.51309240081454,9614.57382815,10542.529495741588,8686.618160558412,281.9618697320995,10312.116211
2020-02-15,10313.856445,10341.555664,9874.427734,9889.424805,43865054831,417.23460083909777,-1.7392737394357596,418.9738745785335,58.81273823498201,9679.2035645,10486.880389371107,8871.526739628893,295.18801689409236,9889.424805
2020-02-16,9889.179688,10053.96875,9722.386719,9934.433594,43374780305,387.7400533408345,-24.98705699015926,412.72711033099375,59.581806235369,9730.4342774,10462.883296128068,8997.985258671932,297.7875893302286,9934.433594
2020-02-17,9936.560547,9938.81543,9507.637695,9690.142578,45998298413,340.7254971488528,-57.6012905457128,398.3267876945656,53.71876812019542,9747.0119141,10459.790505641213,9034.233322558786,307.31545687806954,9690.142578
2020-02-18,9691.230469,10161.935547,9632.382813,10141.996094,47271023953,336.05311397679907,-49.81893897421327,385.87205295101234,61.30372428318567,9788.28022465,10492.12522795142,9084.43522134858,323.18954810106453,10141.996094
2020-02-19,10143.798828,10191.675781,9611.223633,9633.386719,46992019710,287.98992215850194,-78.30570463400835,366.2956267925103,51.14336934763696,9794.4999024,10490.5180043746,9098.481800425401,341.56544809384565,9633.386719
2020-02-20,9629.325195,9643.216797,9507.900391,9608.475586,44925260237,245.06442596857414,-96.98496065914895,342.0493866277231,50.70014356849222,9807.39721685,10479.167166284184,9135.627267415817,326.83337365857096,9608.475586
2020-02-21,9611.782227,9723.014648,9589.743164,9686.441406,40930547513,214.86007783152309,-101.75144703696003,316.6115248684831,52.09932102525779,9822.075537150002,10469.357068323814,9174.79400597619,313.00752439724454,9686.441406
2020-02-22,9687.707031,9698.231445,9600.728516,9663.181641,35838025154,186.8916747858966,-103.77588006606919,290.6675548519658,51.628557409244664,9838.0163575,10452.316747280607,9223.715967719394,297.6143390117271,9663.181641
2020-02-23,9663.318359,9937.404297,9657.791016,9924.515625,41185185761,183.69644406028237,-85.57688863334675,269.27333269362913,56.39587072255558,9869.56606455,10431.335522625901,9307.796606474098,296.3285491537466,9924.515625
2020-02-24,9921.583008,9951.746094,9537.042969,9650.174805,45080496648,157.21491361644985,-89.64673526174346,246.8616488781933,50.742168798486205,9893.026660250001,10370.70329213946,9415.350028360543,304.7838759999076,9650.174805
2020-02-25,9651.3125,9652.737305,9305.021484,9341.705078,42515259129,110.06838118761698,-109.43461415246105,219.50299534007803,45.249243144316814,9879.44072275,10401.54435471661,9357.337090783389,307.85044349991415,9341.705078
2020-02-26,9338.290039,9354.77832,8704.426758,8820.522461,50420050762,30.30005292927308,-151.36235392864398,181.66240685791706,37.80320333127544,9833.9767579,10529.755118566984,9138.198397233016,332.3148091070631,8820.522461
2020-02-27,8825.09375,8932.892578,8577.199219,8784.494141,45470195695,-35.41585431506428,-173.66260893838506,138.24675462332078,37.34570088394595,9783.404297000001,10616.393298557156,8950.415295442846,333.9847055279873,8784.494141
2020-02-28,8788.728516,8890.456055,8492.932617,8672.455078,44605450443,-95.43666582199512,-186.94673635625273,91.51007053425761,35.89104244153104,9723.77109385,10685.619507757734,8761.922679942267,338.52318641884534,8672.455078
2020-02-29,8671.212891,8775.631836,8599.508789,8599.508789,35792392544,-147.19299799611872,-190.96245482430106,43.76945682818234,34.936878639399254,9647.9128419,10708.126550593677,8587.699133206324,326.92317646035644,8599.508789
2020-03-01,8599.758789,8726.796875,8471.212891,8562.454102,35349164300,-189.0213472607902,-186.23264327117803,-2.7887039896121735,34.43606629036945,9583.204980600001,10738.297099190937,8428.112862009066,321.82751985604534,8562.454102
2020-03-02,8563.264648,8921.308594,8532.630859,8869.669922,42857674409,-195.13151164466944,-153.8742461240458,-41.25726552062363,41.875429987086875,9516.2766603,10673.86632037904,8358.68700022096,326.6025352234706,8869.669922
2020-03-03,8865.387695,8901.598633,8704.990234,8787.786133,42386715821,-204.22699669021858,-130.37578493567597,-73.85121175454262,40.5545910795575,9439.36323255,10575.735846833237,8302.990618266764,317.3172397789369,8787.786133
2020-03-04,8788.541992,8843.366211,8712.431641,8755.246094,34746706368,-211.62150236761227,-110.21623249045571,-101.40526987715656,40.01444381565236,9366.4065431,10481.541106508166,8251.271979691834,304.0041919375843,8755.246094
2020-03-05,8760.285156,9142.054688,8757.253906,9078.762695,39698054597,-189.19568534143946,-70.23233237142631,-118.96335297001315,47.50106460321197,9304.738867299999,10337.20578058646,8272.271954013537,309.9187920848998,9078.762695
2020-03-06,9078.308594,9167.695313,9032.079102,9122.545898,40826885651,-165.97684742815363,-37.610795566512394,-128.36605186164124,48.438964352318415,9266.394921950001,10265.581701743902,8267.2081421561,297.46860772169265,9122.545898
2020-03-07,9121.600586,9163.220703,8890.744141,8909.954102,36216930370,-162.85286586728034,-27.589451204511278,-135.26341466276907,44.300508827997376,9215.17094735,10176.437568415186,8253.904326284814,295.6834615987147,8909.954102
2020-03-08,8908.206055,8914.34375,8105.25293,8108.116211,39973102121,-222.51370505614432,-69.8002323147002,-152.71347274144412,32.887521294262726,9136.069629000001,10184.401575658967,8087.737682341036,332.3554157702351,8108.116211
2020-03-09,8111.146484,8177.793457,7690.098145,7923.644531,46936995808,-281.436448636523,-102.9783807160631,-178.45806792045988,30.91429118822448,9025.15205085,10093.518255327524,7956.785846372475,343.45112264378974,7923.644531
2020-03-10,7922.146973,8136.945313,7814.763184,7909.729492,42213940994,-325.50376995292754,-117.63656162597414,-207.8672083269534,30.764345604047406,8938.969189500001,10073.226664308171,7804.711714691831,341.93190881209046,7909.729492
2020-03-11,7910.089844,7950.814453,7642.8125,7911.430176,38682762605,-356.1843372754338,-118.65370315878431,-237.53063411664948,30.808517994402735,8854.116919,10028.535885887122,7679.697952112879,339.50834053979827,7911.430176
2020-03-12,7913.616211,7929.116211,4860.354004,4970.788086,53980357243,-610.7438734138577,-298.57059143776655,-312.1732819760912,14.08053667724839,8618.334252999999,10626.911312051956,6609.757193948041,534.4550452869555,4970.788086
2020-03-13,5017.831055,5838.114746,4106.980957,5563.707031,74156772075,-755.9266839107577,-355.00272154773313,-400.92396236302454,23.142024463964603,8413.3605225,10761.579669343851,6065.141375656147,619.9320984093158,5563.707031
2020-03-14,5573.077637,5625.226563,5125.069336,5200.366211,36154506008,-890.0438038851289,-391.2958732176835,-498.7479306674454,21.63614119243428,8177.1530518,10803.729878228274,5550.576225371727,611.3767504515075,5200.366211
2020-03-15,5201.066895,5836.64502,5169.283203,5392.314941,33997889639,-969.666220800832,-376.7346321067092,-592.9315886941228,24.43366663365711,7964.2600586,10763.316714423197,5165.203402776802,615.3756837763998,5392.314941
2020-03-16,5385.229492,5385.229492,4575.35791,5014.47998,45368026430,-1051.1388096230967,-366.5657767431791,-684.5730328799176,22.71470231512781,7747.8988037,10749.27164594197,4746.52596145803,629.7743514352284,5014.47998
2020-03-17,5002.578125,5371.348633,4981.90918,5225.629395,38622642935,-1086.1479921519576,-321.25996741763197,-764.8880247343257,25.854040708413294,7568.1541504,10717.959012381252,4418.349288418747,612.6075729755693,5225.629395
2020-03-18,5227.11377,5331.833984,5069.335938,5238.438477,37878801016,-1100.1772768551746,-268.2314016966791,-831.9458751584955,26.050282082322667,7390.851367199999,10644.33319288605,4137.369541513948,587.5997496201715,5238.438477
2020-03-19,5245.416504,6329.73584,5236.96875,6191.192871,51000731797,-1022.6280493735894,-152.5457393720751,-870.0823100015143,38.985746540727924,7266.788256849999,10504.52077450248,4029.0557391975176,623.6831310758735,6191.192871
2020-03-20,6191.653809,6844.261719,5865.781738,6198.77832,54442976103,-949.6111196672364,-63.62304773257756,-885.9880719346588,39.07711808400057,7146.7517334,10355.82901973881,3937.6744470611907,649.025763213311,6198.77832
2020-03-21,6206.521484,6378.135254,5932.823242,6185.066406,42494390880,-882.6761722144838,2.649519776140096,-885.3256919906239,38.96352826528738,7027.882348599999,10194.233940198774,3861.5307570012237,634.4747809837887,6185.066406
2020-03-22,6185.558105,6359.697266,5823.713867,5830.254883,40099664740,-848.4793272162933,29.477091819464476,-877.9564190357578,36.04386632932391,6875.9115966499985,9964.89653995951,3786.9266533404866,627.4396822706609,5830.254883
2020-03-23,5831.374512,6443.93457,5785.004395,6416.314941,46491916000,-765.2664175086938,90.15200122165118,-855.418418730345,43.5660484449066,6757.33803705,9723.275020951754,3791.401053148245,629.6890031798994,6416.314941
2020-03-24,6436.642578,6789.022949,6411.066406,6734.803711,48221910672,-665.9436214983671,151.5798377855824,-817.5234592839495,47.200415838924044,6656.3159178999995,9477.26160270341,3835.3702330965907,611.7081131670494,6734.803711
2020-03-25,6738.716797,6892.51123,6536.92627,6681.062988,44590107888,-584.824524219639,186.15914805144848,-770.9836722710875,46.654437529939145,6536.43093255,9130.02259734243,3942.8392677575707,593.4136022265459,6681.062988
2020-03-26,6675.170898,6735.463867,6590.962891,6716.44043,35319797642,-511.7828768563095,207.36063633182243,-719.1435131881319,47.088336467023716,6416.1256591500005,8726.47343586651,4105.777882433491,561.3484146389354,6716.44043
2020-03-27,6719.38916,6793.836426,6466.70166,6469.79834,34585598367,-468.3993839436562,200.59530339558057,-668.9946873392367,44.37823376789549,6294.11787105,8302.824753303132,4285.410988796868,544.6188683075828,6469.79834
2020-03-28,6467.253906,6467.500977,6117.837891,6242.193848,34885225901,-447.22806681900056,177.41329641618904,-624.6413632351896,41.97727363066243,6200.821752899999,8029.074443730599,4372.5690620693995,530.8575526427555,6242.193848
2020-03-29,6245.624512,6250.467285,5920.085938,5922.042969,28373690931,-451.083337860151,138.8464203000309,-589.9297581601819,38.79762838771164,6100.7416748,7751.306326827249,4450.17702277275,516.537823668273,5922.042969
2020-03-30,5925.538574,6517.195801,5903.234375,6429.841797,37101651525,-408.4551298854385,145.17970261979474,-553.6348325052332,45.80914720779806,6026.74729005,7465.370586175333,4588.123993924666,523.4966524062535,6429.841797
2020-03-31,6430.606445,6504.515137,6374.162109,6438.644531,32786468812,-369.699989530488,147.14787437979624,-516.8478639102842,45.92479905195845,5953.1080077999995,7124.206621877916,4782.009393722083,495.41496494866396,6438.644531
2020-04-01,6437.319336,6612.57373,6202.373535,6606.776367,40346426266,-321.7109440497652,156.10953588841522,-477.8204799381804,48.198763967204656,6034.90742185,7147.190374317733,4922.624469382267,489.3281956666166,6606.776367
2020-04-02,6606.776367,7088.247559,6595.918457,6793.624512,47660646124,-265.5412023306835,169.82342208599755,-435.36462441668107,50.68089292482469,6096.403295900001,7233.404069496633,4959.402522303368,489.54254611900114,6793.624512
2020-04-03,6797.396484,7003.220703,6673.335938,6733.387207,38976504903,-223.31271446153914,169.64152796411355,-392.9542424256527,49.85156847008119,6173.0543457,7263.853334750873,5082.255356649128,478.1384188962153,6733.387207
2020-04-04,6738.382813,6878.953613,6696.484863,6867.527344,33185988584,-176.98220489498271,172.77763002453605,-349.75983491951877,51.745213229582774,6246.81496585,7315.752599034486,5177.877332665514,457.0191568321999,6867.527344
2020-04-05,6862.537598,6883.414063,6715.929199,6791.129395,29510409856,-144.76090467166887,163.99914419827996,-308.76004886994883,50.57389422631045,6335.647436599999,7266.554826347253,5404.740046852746,436.3381359156142,6791.129395
2020-04-06,6788.049805,7271.78125,6782.889648,7271.78125,46896904615,-79.5240011956057,183.3888381394745,-262.9128393350802,57.146333739897436,6437.95502935,7306.034799262599,5569.8752594374,440.09195492164173,7271.78125
2020-04-07,7273.644043,7427.939453,7136.714355,7176.414551,44243482668,-35.113810629511136,182.23922296445528,-217.35303359396642,55.56748064915326,6534.85383305,7267.862342856216,5801.845323243783,429.45860799866733,7176.414551
2020-04-08,7179.283203,7356.223633,7153.305664,7334.098633,37563249549,12.6594427727523,184.009981093375,-171.3505383206227,57.65088457836152,6591.99912115,7384.701472806786,5799.296769493214,413.2771337844768,7334.098633
